FIPS,AREA_SQMI,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,num_beds,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,first_yr_cases,E_TOTPOP,case_pct
36109,474.6409651,19.6,4.6,31464.0,5.8,13.2,14.9,9.1,7.2,22.6,0.9,13.4,7.8,1.5,14.8,13.3,0.7723,0.3487,0.1955,0.0611,1.3776,0.3159,0.1121,0.0134,0.036,0.3247,0.4862,0.008,0.5992,0.5492,1.1484,0.5969,0.9284,0.3703,0.3359,0.9819,0.9621,3.5786,0.957,6.5908,0.3462,3.7,212.0,73.00859972202919,84.50932233,77.35042735,73.68421053,63.48621495,82.48651991,80.15183117,95.9,9.516380655,86.34736868,75.03968254,79.66389728,28888.0,77.83909506,81.88730223,60.72675912,57.0,76.31578948,58.15789474,74.41666667,3894,102962,3.781977817058721
36119,430.5678079,9.2,5.8,54572.0,12.2,16.4,22.4,9.4,7.6,46.0,6.3,28.2,0.1,4.1,14.5,2.7,0.1392,0.5481,0.0041,0.5056,1.197,0.264,0.3298,0.504,0.0423,0.3961,1.2722,0.0853,0.8561,0.9417,1.7978,0.9392,0.9924,0.0022,0.8828,0.9803,0.625,3.4827,0.9386,7.7497,0.5516,6.8,2358.0,67.57401057834792,84.53162226,70.632327,69.26691729,69.52806122,81.61559626,78.0,95.8,10.64036102,87.82763625,76.27015731,90.03021148,49938.0,78.25757643,81.51597215,55.00693472,62.0,79.26575698,69.61988304,72.3452381,119732,968815,12.358603035667285
37015,699.1761225,23.0,11.7,20430.0,21.3,21.0,17.9,21.3,8.5,65.7,0.4,0.3,36.7,2.5,8.8,7.1,0.8755,0.9662,0.8879,0.8844,3.614,0.9535,0.7599,0.0786,0.8781,0.5597,2.2763,0.7138,0.9526,0.297,1.2496,0.6565,0.0551,0.9771,0.6622,0.8453,0.8774,3.4171,0.923,10.557,0.9385,10.4,6.0,60.509424350483954,91.36288738,60.72104783,66.52335856,68.49914174,86.91629011,81.0039151,93.3,11.04477612,86.68831042,68.40018178,82.98717405,17244.0,75.46568917,76.77891566,76.77874453,68.76325704,78.07628504,67.8303406,69.91388589,1697,19644,8.638770107920994
37017,874.8637816,26.0,7.1,20803.0,19.9,20.0,21.1,20.5,11.1,45.3,1.6,0.9,37.1,2.4,10.4,1.4,0.9331,0.7481,0.8691,0.8437,3.394,0.9061,0.6851,0.3327,0.8462,0.8682,2.7322,0.9338,0.8507,0.7052,1.5559,0.8341,0.1512,0.9796,0.6313,0.9198,0.3018,2.9837,0.7555,10.6658,0.9446,14.0,58.0,42.77956204379562,87.8414228,61.97227424,62.41838183,47.82095946,85.23905393,60.54654898,93.1,8.262711864,87.99541748,68.78650021,80.10877079,19510.0,77.51061808,78.39186247,75.54760727,64.40156004,73.05479668,63.88979452,64.94507511,3107,33778,9.198294748060867
37063,286.4520568,16.0,5.2,34063.0,11.6,12.1,21.4,10.0,10.6,57.8,5.9,19.3,1.4,2.8,8.0,4.7,0.5831,0.449,0.1105,0.4629,1.6055,0.3873,0.0675,0.3629,0.0646,0.83,1.325,0.1022,0.9172,0.9347,1.8519,0.9577,0.9752,0.0544,0.7249,0.7867,0.7972,3.3384,0.9019,8.1208,0.6197,12.2,1481.0,80.42064541947819,85.89987102,66.28787878,80.0,62.16488171,84.6301588,86.0,95.5,11.59204904,86.14170583,52.33333333,87.0685624,31473.0,76.05263479,81.81275146,69.93867244,86.66666666,72.92592593,70.97222222,68.66666667,23156,306457,7.556035593900612
37153,473.7033901,24.1,9.6,20745.0,19.7,17.0,23.1,18.3,13.1,42.7,2.2,1.2,26.1,2.6,9.3,3.2,0.9013,0.9252,0.8729,0.8379,3.5373,0.9385,0.3897,0.6049,0.7281,0.9522,2.6749,0.915,0.8252,0.7848,1.61,0.8602,0.2216,0.893,0.6864,0.8746,0.6915,3.3671,0.9102,11.1893,0.9796,12.6,163.0,42.161537350093916,89.07322132,59.40823121,68.71175699,63.37706741,87.50776793,77.9338117,93.0,9.977578475,87.98535726,68.21254988,83.30765634,19411.0,77.19804841,77.9239901,70.78199387,66.09558845,70.97348517,65.30897379,69.79414309,4363,45189,9.655004536502245
37189,312.4184553,27.2,7.4,24906.0,10.5,15.2,13.1,11.1,4.5,8.1,0.6,11.6,8.8,1.6,5.7,10.8,0.9497,0.779,0.5939,0.3868,2.7094,0.7261,0.2273,0.006,0.1242,0.0544,0.4119,0.0048,0.2802,0.4187,0.6989,0.3343,0.9102,0.4158,0.3703,0.5002,0.9401,3.1366,0.822,6.9568,0.4121,8.8,117.0,53.14090626939789,86.42001156,69.06538637,69.57311905,62.19262584,84.11565706,81.45863739,95.5,13.00578035,87.09497231,68.00581344,84.25639255,22892.0,75.61722715,80.37341756,67.81267266,74.20768187,76.28346782,70.52838684,69.53479211,4276,54117,7.901398821072861
38053,2760.4811391,13.5,3.7,36798.0,8.2,9.0,30.5,9.0,8.7,22.2,1.8,20.9,13.9,7.7,2.1,1.7,0.4115,0.2054,0.0678,0.2095,0.8942,0.1682,0.0111,0.9745,0.0334,0.5938,1.6128,0.2235,0.5934,0.7326,1.326,0.7058,0.9806,0.6164,0.9736,0.036,0.4126,3.0192,0.7717,6.8522,0.392,16.8,24.0,15.02122162760657,83.03562981,70.32436523,69.20784063,48.11242108,79.72605643,60.00328062,96.2,11.26760563,85.6396039,66.96600143,82.29196639,37938.0,79.6706128,78.99922275,70.70452613,77.06561726,74.94790005,70.11038527,74.70785453,1200,12536,9.572431397574984
38061,1825.2855123,10.1,4.1,37602.0,9.0,11.1,26.4,10.5,8.6,38.1,0.9,5.1,27.0,4.9,4.7,1.1,0.1949,0.2611,0.0621,0.2668,0.7849,0.1347,0.0379,0.9007,0.0895,0.5775,1.6056,0.2184,0.7822,0.5492,1.3314,0.7093,0.7065,0.9029,0.9198,0.32,0.185,3.0342,0.7784,6.7561,0.3758,15.9,11.0,30.15606242496999,83.62142051,71.0150926,68.09010843,60.70294447,75.98045844,79.72302947,96.9,4.733727811,85.98667286,70.25029196,84.20116311,39285.0,79.02076582,80.79997922,68.8879034,78.32887524,78.16286924,75.33752693,69.46895613,1287,10152,12.677304964539008
39095,340.7103207,19.1,7.5,28361.0,10.8,15.4,23.1,15.3,12.6,31.1,0.9,12.5,2.2,1.2,10.3,2.2,0.7494,0.7895,0.3532,0.4088,2.3009,0.6038,0.242,0.6049,0.4804,0.9405,2.2678,0.7087,0.7026,0.5492,1.2518,0.6574,0.9201,0.0831,0.2203,0.9172,0.5409,2.6816,0.5957,8.5021,0.6876,6.2,3296.0,57.52630555818625,85.35454563,67.19778251,70.34915081,60.07922376,83.43600793,78.24708558,94.9,8.555317908,87.75281657,67.56301006,83.84489796,25977.0,78.60404243,79.82628417,69.15914572,69.52102165,77.59663578,69.51760739,67.47368718,37894,432379,8.76407041045009
40055,639.3242901,21.8,8.5,18292.0,15.8,17.7,19.4,22.6,11.4,25.0,0.0,3.1,5.0,0.1,8.6,17.7,0.8446,0.8675,0.9516,0.6928,3.3565,0.8971,0.4616,0.1691,0.9195,0.8873,2.4375,0.8176,0.6336,0.0,0.6336,0.2996,0.5202,0.2308,0.0134,0.8348,0.9796,2.5788,0.5387,9.0064,0.7742,18.0,18.0,16.624429802331473,81.35607102,68.9381571,67.29433006,41.44999794,83.46904099,80.72462582,92.5,12.24489796,88.23186684,62.45748816,83.52010575,20147.0,79.34275621,78.19898611,75.17221318,72.21440156,82.83885211,74.19156481,72.95472477,571,5943,9.607942116776039
40061,576.525994,19.6,9.2,21280.0,18.3,19.7,24.2,25.2,8.6,29.2,0.7,0.8,21.8,4.5,5.7,0.6,0.7723,0.9054,0.8443,0.7851,3.3071,0.886,0.6578,0.7529,0.9704,0.5775,2.9586,0.9771,0.6851,0.4642,1.1493,0.5973,0.1369,0.8227,0.9042,0.5002,0.0541,2.4181,0.4429,9.8331,0.8736,18.5,25.0,15.616274431591544,82.83004844,63.6220545,66.90789589,60.69504998,84.91737161,83.6725173,91.6,16.57458564,86.96566762,65.32246961,81.77814129,18981.0,80.76329061,76.36423585,71.56027075,82.82115993,76.18670293,69.27645934,68.26094852,1240,12704,9.760705289672543
40107,618.5688416,24.5,8.8,17281.0,20.8,17.3,23.2,19.2,8.1,38.6,0.4,0.2,17.9,4.0,8.0,11.3,0.9105,0.885,0.9732,0.8714,3.6401,0.9589,0.419,0.6176,0.7864,0.49,2.313,0.7377,0.7896,0.297,1.0866,0.5606,0.0388,0.7287,0.8787,0.7867,0.9459,3.3788,0.9137,10.4185,0.9287,23.7,24.0,22.18920257553244,83.97759428,65.56624655,67.53686819,46.89838708,80.13901482,82.41772574,93.8,9.271523179,84.69441213,69.6117713,72.76686055,17381.0,81.75874323,75.99649548,72.8069238,76.82293574,77.51055986,69.45422172,67.85159297,1776,12115,14.65951300041271
40119,684.710874,26.4,4.9,23589.0,8.2,11.8,19.3,11.7,7.0,23.0,0.6,11.4,10.0,3.2,5.6,9.8,0.9395,0.3981,0.693,0.2095,2.2401,0.5831,0.0567,0.1598,0.164,0.2961,0.6766,0.0172,0.6068,0.4187,1.0255,0.525,0.9058,0.4626,0.7953,0.4846,0.9312,3.5795,0.9573,7.5217,0.5131,12.1,216.0,36.78440103903114,86.49732192,65.91851929,64.94159564,65.76762522,84.11499606,82.40110529,96.2,10.49685094,88.44013872,68.15234684,83.91996399,22409.0,76.48501952,78.49964311,72.54856079,75.58466744,76.78134494,68.28270834,71.72019995,8571,81512,10.515016193934636
40135,673.2767208,23.1,8.2,20020.0,19.2,18.0,23.3,23.1,10.7,36.9,0.7,1.5,22.1,4.9,6.0,0.9,0.8783,0.8468,0.9061,0.8211,3.4523,0.9182,0.4893,0.6291,0.9303,0.8383,2.887,0.9678,0.7698,0.4642,1.234,0.6485,0.2798,0.8306,0.9198,0.5441,0.1165,2.6908,0.603,10.2641,0.9159,19.0,41.0,19.72572468477837,84.77549772,68.3715521,70.67686216,63.29702907,81.33539143,79.80549932,93.7,10.98901099,83.65483207,68.03812942,80.56911453,18698.0,84.61546457,76.42186218,76.41551477,70.79860164,77.5494541,71.78291528,73.72994318,4051,41359,9.79472424381634
41051,431.1055765,15.1,5.6,36868.0,8.7,12.6,19.3,12.8,7.5,30.0,4.7,23.8,1.8,3.6,12.7,2.3,0.5229,0.5172,0.0675,0.2413,1.3489,0.3067,0.0869,0.1598,0.241,0.3792,0.8669,0.0296,0.6921,0.9109,1.603,0.8567,0.9869,0.0684,0.8456,0.965,0.5619,3.4278,0.9271,7.2466,0.4675,7.1,1905.0,79.20670147673182,84.78841711,82.63888889,75.0,62.56487609,82.52760214,81.66666667,95.7,12.06839388,85.43682317,67.3015873,85.53606997,33255.0,77.74933738,83.08124418,62.96685012,80.0,87.37654321,76.49691358,76.0952381,33248,798647,4.163040742656017
42027,1109.8616936,18.4,4.3,29432.0,5.7,13.3,15.2,9.6,4.1,14.5,0.8,17.4,5.0,2.3,9.9,11.2,0.7236,0.2924,0.2831,0.0579,1.357,0.3092,0.1191,0.0178,0.0506,0.0398,0.2273,0.0013,0.4597,0.5113,0.971,0.4941,0.9653,0.2308,0.6049,0.9023,0.9449,3.6482,0.9701,6.2035,0.2892,5.5,260.0,51.688539610029295,86.21251291,66.1287261,66.92271502,64.95516696,83.52700898,81.50974341,95.8,8.969866854,89.02234505,68.42883731,84.59057333,27584.0,74.98369366,79.21632496,70.47073621,73.98919585,77.47608236,69.05482736,71.01668378,14597,161443,9.041581239198974
44007,409.4857742,16.2,6.8,30356.0,15.2,14.7,20.8,13.8,11.4,38.5,6.7,14.2,0.4,2.3,12.4,4.1,0.5962,0.7092,0.2382,0.666,2.2096,0.5768,0.1917,0.2967,0.3314,0.8873,1.7071,0.27,0.788,0.9456,1.7336,0.9169,0.9395,0.0137,0.6049,0.9618,0.7635,3.2834,0.8832,8.9337,0.7592,6.4,3272.0,60.51777442814862,85.21710046,67.21552006,69.85049705,62.75811528,82.73416651,81.51319998,94.3,9.559825566,86.86316555,69.03838753,81.03144698,27809.0,78.896192,78.63587574,68.02478567,73.03287139,74.9209503,67.96628656,68.40258965,88787,634533,13.992495268173602
45031,560.6363848,22.3,11.6,21587.0,17.9,17.7,22.7,18.8,9.9,45.1,0.6,1.9,29.5,1.9,10.4,1.9,0.8596,0.965,0.8261,0.7743,3.425,0.9118,0.4616,0.545,0.7638,0.7584,2.5288,0.8602,0.8488,0.4187,1.2675,0.6676,0.3582,0.9312,0.4817,0.9198,0.4728,3.1637,0.8341,10.385,0.9268,11.3,188.0,46.950674029058824,88.2496436,58.15498525,61.90722621,59.74316318,86.05621609,80.58762291,94.0,9.991386736,86.84243994,69.11714475,84.28636614,20144.0,75.61181744,79.60075615,76.39689445,56.24880934,75.64063633,66.3317983,69.16115722,8134,67253,12.094627748948001
45079,757.3173571,16.3,6.8,29010.0,8.9,11.9,21.6,13.2,11.9,57.2,1.2,13.8,5.5,1.6,7.0,7.5,0.6032,0.7092,0.3045,0.2607,1.8776,0.4729,0.0602,0.3862,0.2725,0.9137,1.6326,0.2318,0.9144,0.631,1.5454,0.8284,0.9351,0.2569,0.3703,0.6829,0.8883,3.1335,0.8211,8.1891,0.6309,9.2,1799.0,68.39780829833559,86.3887316,66.52793408,68.78721816,60.27065364,84.73251079,81.41085727,95.3,13.03823423,87.83654781,64.64593347,84.73970663,26852.0,76.00157168,80.64601323,70.60568523,78.5140765,78.45593422,72.62760237,68.40212852,43883,408263,10.74870855306506
46005,1258.7082853,18.1,1.7,26316.0,14.7,16.6,26.5,11.2,9.4,22.5,7.7,7.5,4.4,4.8,3.5,3.5,0.7083,0.0366,0.4959,0.6422,1.883,0.4745,0.3451,0.9045,0.1302,0.6972,2.077,0.5571,0.5979,0.9577,1.5556,0.8338,0.8109,0.1977,0.9156,0.1458,0.7195,2.7895,0.6555,8.3051,0.6506,6.6,25.0,29.755684225391892,81.0478607,64.71917281,65.08419885,66.40451489,80.89427503,81.5059435,97.5,9.074074074,89.83536335,70.95574296,83.79056061,24532.0,80.38901584,75.67585469,69.68428171,67.87597442,76.48440098,66.01395799,70.59964359,2869,18374,15.614455208446717
46027,412.0304539,25.3,5.8,26230.0,4.1,11.5,17.2,10.5,7.1,12.3,0.5,11.3,12.8,0.1,3.7,16.1,0.9248,0.5481,0.5013,0.015,1.9892,0.5083,0.0481,0.0579,0.0895,0.3123,0.5078,0.0092,0.4085,0.3582,0.7667,0.3731,0.9029,0.5762,0.0134,0.171,0.9748,2.6383,0.5677,5.902,0.2468,7.5,25.0,54.10670410670411,83.7501003,64.46276068,66.4695478,58.35019787,82.22682582,79.48895815,97.2,7.272727273,87.68410321,71.1562278,79.6810528,23046.0,79.34753314,80.33306785,73.3856138,65.24212665,72.73135684,60.05845354,73.07031496,1871,13925,13.436265709156196
47027,236.5362412,26.7,4.4,19512.0,19.4,24.0,19.9,18.7,7.7,5.6,0.0,2.5,27.6,2.1,4.9,1.4,0.943,0.3121,0.9194,0.8294,3.0039,0.8041,0.8895,0.2089,0.7574,0.4126,2.2684,0.71,0.1585,0.0,0.1585,0.0519,0.4448,0.9115,0.5498,0.3572,0.3018,2.5651,0.5279,7.9959,0.5939,11.1,33.0,20.96406160867085,82.21029339,67.80583035,69.65235596,48.8278774,82.4656392,80.3156553,93.3,8.181818182,87.22214868,67.41788192,63.80971727,16470.0,79.01787302,81.74181421,68.70454482,77.52958673,76.51536159,69.60854251,67.10114421,1076,7686,13.999479573250065
47067,222.3237505,25.8,8.4,20578.0,23.7,20.0,20.3,27.1,7.7,3.1,0.4,0.4,23.6,1.5,8.4,2.7,0.9296,0.8611,0.8812,0.9319,3.6038,0.9513,0.6851,0.2471,0.9879,0.4126,2.3327,0.7536,0.0274,0.297,0.3244,0.1299,0.0691,0.8561,0.3359,0.8201,0.625,2.7062,0.61,8.9671,0.7666,11.7,10.0,13.192419825072886,81.91512888,63.90609901,68.0624541,46.1095781,82.68905098,79.31870703,92.0,10.71428571,87.88587072,64.46642908,43.43063054,16351.0,81.48583008,83.06835551,69.27228282,78.64860794,78.45315922,67.24474928,72.34595483,523,6585,7.9422930903568725
47069,667.7435657,20.8,13.3,17352.0,20.9,17.5,19.5,19.3,10.0,45.5,0.4,1.2,21.6,0.9,7.0,15.3,0.8153,0.978,0.972,0.8752,3.6405,0.9592,0.4422,0.1773,0.7905,0.7679,2.1779,0.6364,0.8513,0.297,1.1483,0.5966,0.2216,0.8185,0.1223,0.6829,0.9717,2.817,0.6718,9.7837,0.8672,10.9,25.0,41.53830865547054,88.11755192,65.28589809,65.88808653,31.28327176,85.86186595,60.73431347,93.7,7.751937984,88.82090728,70.9853749,79.41303603,16178.0,73.86966688,75.93341613,78.75282532,70.1402118,76.91265638,69.38660056,68.0874341,3426,25562,13.40270714341601
47091,298.4399282,23.5,3.8,19784.0,20.4,21.9,16.7,23.6,3.7,7.3,0.2,1.1,20.4,1.0,6.7,10.8,0.886,0.2188,0.9124,0.8612,2.8784,0.7736,0.8138,0.0446,0.9433,0.0306,1.8323,0.3559,0.2474,0.1477,0.3951,0.1706,0.1958,0.7924,0.155,0.6425,0.9401,2.7258,0.6237,7.8316,0.5653,10.7,0.0,15.972311242148443,83.05386514,67.43442086,69.75439998,64.38738876,82.67177147,78.68295408,95.1,8.558558559,80.02720401,66.0100124,63.5006451,17834.0,79.18082639,78.96877508,70.25770099,80.92527111,78.91267521,71.29676389,68.79704791,2223,17789,12.496486592838272
47135,414.7453437,30.3,8.3,28270.0,25.8,20.4,22.1,19.2,7.1,7.8,0.0,0.6,32.6,3.3,5.3,1.9,0.9729,0.8541,0.3583,0.9596,3.1449,0.8449,0.7163,0.4642,0.7864,0.3123,2.2792,0.7163,0.2668,0.0,0.2668,0.1041,0.1035,0.9583,0.809,0.4225,0.4728,2.7661,0.6434,8.457,0.6799,14.7,53.0,17.94049008168028,81.89481601,67.71831189,67.68227294,61.50491724,81.24473268,77.54787953,93.5,10.20408163,91.18835109,65.43401075,86.51556732,18611.0,83.37239955,74.52621694,66.68501249,76.43026651,76.42863761,67.6945615,69.49828429,1054,7912,13.321536905965623
47151,532.3003567,22.3,9.0,19179.0,21.2,16.2,24.4,25.9,11.9,2.7,0.1,2.7,24.8,0.7,5.9,1.6,0.8596,0.8949,0.9277,0.8812,3.5634,0.9433,0.3098,0.774,0.9771,0.9137,2.9746,0.9793,0.0175,0.0707,0.0882,0.0232,0.4677,0.8758,0.078,0.5294,0.3792,2.3301,0.4005,8.9563,0.7637,11.9,25.0,10.892620415377817,83.10688782,69.07082521,70.30875242,59.93939296,81.94605706,74.76352354,92.4,14.19354839,88.00979921,68.39389501,84.91728494,21011.0,83.36460805,79.91590422,69.74917365,77.57183921,76.65177211,71.41892196,67.3745626,2988,21954,13.61027603170265
47157,763.5744639,20.6,7.7,28828.0,11.8,12.7,25.2,12.6,12.8,63.9,1.9,11.5,0.9,2.3,8.9,1.9,0.808,0.8051,0.3204,0.4756,2.4091,0.6408,0.0914,0.8411,0.2257,0.9468,2.105,0.5772,0.9443,0.7491,1.6934,0.8968,0.9083,0.0318,0.6049,0.8529,0.4728,2.8707,0.6972,9.0782,0.7847,12.1,4955.0,64.41611809817958,88.11989992,73.6111111,68.80952381,48.57142857,86.27378831,77.0,94.5,11.46584804,87.58715999,62.23852951,87.65859213,26963.0,74.73726217,80.62927547,67.22203752,73.32077139,75.0,55.0,65.25555556,90477,937005,9.65597835657227
48005,797.7815857,18.3,7.9,22322.0,18.9,15.6,25.9,18.4,12.1,39.3,4.4,4.3,19.7,4.9,5.4,3.5,0.7178,0.8232,0.7822,0.8064,3.1296,0.8414,0.2572,0.8819,0.7358,0.922,2.7969,0.9487,0.7953,0.9026,1.6979,0.9007,0.6476,0.7749,0.9198,0.4435,0.7195,3.5053,0.9452,11.1297,0.9771,19.2,420.0,26.444727251692022,85.88255242,61.50992652,69.17098914,64.40959485,83.360209,79.56498568,94.0,11.66868198,85.77930235,66.11314151,85.3718669,21486.0,79.01107552,77.99872731,68.00195735,77.43531548,78.45210111,69.40747465,70.24385809,8186,87607,9.344002191605693
48029,1240.213942,16.3,5.8,26988.0,16.2,11.6,25.9,14.0,11.1,72.0,6.0,16.3,2.7,4.2,7.2,1.6,0.6032,0.5481,0.4452,0.7112,2.3077,0.6048,0.0519,0.8819,0.3524,0.8682,2.1544,0.6205,0.971,0.9366,1.9076,0.9733,0.9573,0.1044,0.8873,0.7112,0.3792,3.0394,0.781,9.4091,0.8258,15.1,7041.0,58.17871404144688,85.42753418,70.82186783,64.28571428,66.96828252,83.57481848,78.33333333,96.3,12.08061164,87.3308869,67.52588384,69.27492447,25317.0,76.11797703,80.96693418,75.11556222,61.66666666,77.64550264,74.51058201,71.15384615,205528,1925865,10.671983757947727
48041,585.5130227,25.0,4.4,26539.0,13.3,8.6,20.6,8.3,8.8,43.9,4.6,16.9,6.7,3.3,5.2,7.2,0.9191,0.3121,0.4787,0.5661,2.276,0.5955,0.0067,0.2748,0.0188,0.6065,0.9068,0.0331,0.8415,0.908,1.7495,0.921,0.9618,0.3216,0.809,0.4082,0.8797,3.3803,0.914,8.3126,0.6532,13.1,537.0,41.557235395774796,87.29969033,69.40181658,71.05821235,59.62180314,82.96770878,83.59317598,96.6,11.14561767,90.8037394,71.21541723,82.39774232,24157.0,75.78029311,76.65712052,73.69170471,74.62586132,76.65211606,69.49031613,68.92459037,25057,219193,11.431478195015352
48057,506.8388012,14.1,7.2,26596.0,19.3,16.8,25.0,17.7,11.1,57.3,5.7,3.2,16.0,8.5,3.7,1.3,0.4513,0.7583,0.4755,0.8255,2.5106,0.6685,0.3664,0.8274,0.6845,0.8682,2.7465,0.9386,0.9147,0.9328,1.8475,0.9548,0.5333,0.6778,0.9809,0.171,0.2582,2.6212,0.5603,9.7258,0.8618,19.0,25.0,27.34215885947047,87.9391438,67.85901886,68.15192056,57.09169812,81.46670704,78.78015937,94.4,10.16042781,83.65029574,68.65220185,85.58965876,25181.0,80.02712462,80.51041206,70.07060754,73.20852088,73.52739207,66.69125689,66.00280942,2137,21807,9.799605631219334
48087,918.4401047,15.9,8.6,22880.0,23.9,18.1,24.2,13.8,11.2,37.3,5.6,1.0,7.9,4.5,7.0,2.2,0.5739,0.8729,0.7427,0.9344,3.1239,0.8392,0.5021,0.7529,0.3314,0.8752,2.4616,0.83,0.7733,0.9303,1.7036,0.9042,0.1754,0.376,0.9042,0.6829,0.5409,2.6794,0.5947,9.9685,0.8876,22.6,16.0,12.725779967159278,83.00600176,66.43271091,69.60624872,38.25041119,82.34985447,76.84893637,96.5,5.882352941,88.39462487,69.7976651,83.2728022,21116.0,78.9211884,79.10990428,73.56450992,83.33751879,80.41050681,74.03819664,66.19433539,285,2996,9.51268357810414
48157,861.5814022,7.8,5.3,39472.0,9.8,10.1,27.8,7.6,8.2,66.3,5.4,8.2,3.2,3.3,2.2,0.8,0.0748,0.4691,0.0452,0.3308,0.9199,0.1787,0.0207,0.9465,0.0105,0.5053,1.483,0.1592,0.9542,0.9255,1.8797,0.9653,0.837,0.1324,0.809,0.0385,0.0936,1.9105,0.2248,6.1931,0.2873,11.1,810.0,54.697718131317934,85.8676612,70.0,84.375,61.30416884,82.35942059,71.25,95.0,16.2817552,87.16635379,70.62091503,85.72507553,37134.0,76.73613394,79.70312823,81.53030303,80.0,57.61574074,76.24999999,70.06666667,63354,739342,8.568970787538108
48211,906.2856489,14.0,5.1,26781.0,20.5,13.3,32.1,12.7,10.8,38.4,7.8,5.6,19.5,6.5,3.0,0.9,0.443,0.4303,0.4599,0.8637,2.1969,0.5732,0.1191,0.986,0.2356,0.8462,2.1869,0.6431,0.787,0.9586,1.7456,0.9198,0.7348,0.7695,0.9577,0.092,0.1165,2.6705,0.5912,8.7999,0.7427,26.9,26.0,11.976744186046512,72.87995036,67.61839358,65.41676427,64.47198404,78.60353209,71.18358439,96.2,10.9375,83.97011939,70.84073955,85.23047613,29110.0,79.58677412,80.4509611,66.21948783,71.07944112,75.15859294,66.53629871,71.00780064,550,4061,13.54346220142822
48219,908.3914048,15.7,7.0,23440.0,24.0,13.8,26.3,15.4,9.2,52.7,4.5,3.5,17.6,5.8,4.4,3.2,0.5602,0.7347,0.7057,0.9376,2.9382,0.7904,0.1404,0.8965,0.4906,0.6702,2.1977,0.6539,0.8902,0.9064,1.7966,0.9386,0.5686,0.7224,0.9478,0.2697,0.6915,3.2,0.8485,10.1325,0.9025,18.4,48.0,18.296296296296298,84.50982469,66.00726592,60.0498674,60.00559196,83.2049186,80.30133212,95.3,11.46067416,87.66835464,63.52156555,81.27024016,22718.0,78.63672812,78.51828671,77.36877693,69.65196639,81.36426077,70.63333842,75.47898279,2418,23162,10.439512995423538
48225,1231.004463,24.7,2.2,18080.0,19.7,21.1,19.5,18.1,9.3,38.2,2.0,1.0,24.2,3.1,8.1,13.8,0.914,0.0573,0.9573,0.8379,2.7665,0.743,0.7666,0.1773,0.7125,0.6832,2.3396,0.758,0.7838,0.7631,1.5469,0.83,0.1754,0.8669,0.7803,0.7956,0.9643,3.5825,0.958,10.2355,0.9131,15.0,25.0,24.517906336088153,84.8483246,65.39896463,69.52734317,64.56901053,84.40291556,80.82134486,95.5,6.349206349,84.206669,67.48638426,77.12030907,17624.0,79.40064723,79.67115057,76.77945212,60.96746061,77.70940647,72.48790994,76.62219965,1586,22955,6.909170115443258
48245,876.3716281,18.4,5.7,26205.0,16.0,13.9,23.9,14.1,11.8,58.9,4.3,9.5,3.1,2.3,8.2,6.4,0.7236,0.5344,0.5038,0.7039,2.4657,0.6564,0.1442,0.7122,0.3629,0.9096,2.1289,0.5976,0.922,0.9,1.822,0.9452,0.8701,0.1258,0.6049,0.8026,0.8602,3.2636,0.8762,9.6802,0.8567,20.5,1279.0,48.62123914351143,85.42534338,68.4381017,67.5009212,47.07505142,84.41401484,80.584428,93.0,9.515921222,84.99067163,67.13363446,84.00830271,24738.0,79.46917753,80.40657096,75.48844662,61.24158312,76.64411117,70.7567784,70.33554571,18879,255210,7.39743740449042
48253,928.5697918,14.3,3.9,17673.0,21.6,14.9,17.6,22.1,7.2,46.6,1.2,0.5,15.2,1.3,6.7,36.5,0.4653,0.2334,0.9656,0.8924,2.5567,0.6828,0.205,0.0707,0.9035,0.3247,1.5039,0.1687,0.8606,0.631,1.4916,0.8023,0.0844,0.6558,0.2604,0.6425,0.9994,2.6425,0.5712,8.1947,0.6328,13.9,95.0,14.819759679572764,86.19533148,65.99329776,67.27410048,47.69152455,82.81576817,79.81336429,94.1,10.2739726,85.39157663,69.69960551,80.83753413,17279.0,76.0053314,79.83524702,74.6755692,66.68238472,74.12800021,63.84617365,70.35609143,2733,19891,13.739882358855764
