FIPS,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,E_TOTPOP,AREA_SQMI
47059,17.0,6.5,23668.0,16.4,20.8,19.6,23.7,7.3,6.8,0.2,1.4,21.8,1.5,4.6,3.0,0.6494,0.6697,0.6869,0.7186,2.7246,0.7309,0.7456,0.1853,0.9456,0.3435,2.22,0.673,0.2264,0.1477,0.3741,0.1595,0.2579,0.8227,0.3359,0.3012,0.6686,2.3863,0.4282,7.705,0.5446,9.5,68669,622.1685246
47073,19.0,7.0,23801.0,16.3,20.0,20.5,22.7,9.8,4.8,0.4,3.2,23.4,2.2,6.1,1.1,0.7452,0.7347,0.678,0.7147,2.8726,0.7713,0.6851,0.2642,0.923,0.7469,2.6192,0.8959,0.1098,0.297,0.4068,0.1783,0.5333,0.8529,0.5801,0.5626,0.185,2.7139,0.6167,8.6125,0.708,9.2,56402,487.0542166
47085,18.0,6.4,23636.0,15.5,19.0,20.7,22.1,5.0,7.3,0.1,0.9,18.8,1.5,4.6,1.3,0.7045,0.6545,0.6901,0.6804,2.7295,0.7334,0.5928,0.2846,0.9035,0.0853,1.8662,0.3824,0.2474,0.0707,0.3181,0.1277,0.1512,0.7507,0.3359,0.3012,0.2582,1.7972,0.1843,6.711,0.3688,9.7,18318,530.7623456
47093,15.2,4.8,31678.0,9.0,15.1,21.2,12.5,7.8,17.4,1.2,13.5,4.4,1.3,6.2,2.5,0.5287,0.3838,0.1844,0.2668,1.3637,0.3137,0.2209,0.3419,0.2162,0.433,1.212,0.0713,0.5234,0.631,1.1544,0.6008,0.9293,0.1977,0.2604,0.5788,0.5944,2.5606,0.5244,6.2907,0.3035,8.4,456185,508.3311719
47105,11.9,5.4,30175.0,14.3,25.5,19.9,15.2,5.4,12.0,2.5,3.8,10.8,2.6,4.8,0.8,0.3061,0.4876,0.2471,0.6189,1.6597,0.4048,0.9312,0.2089,0.4715,0.1162,1.7278,0.2821,0.4015,0.8112,1.2127,0.6348,0.6017,0.4912,0.6864,0.3381,0.0936,2.211,0.3407,6.8112,0.3863,10.3,51610,229.2719178
47109,20.7,12.3,20236.0,19.0,20.3,22.2,19.3,7.6,10.0,0.3,0.9,16.3,2.1,6.2,1.3,0.8124,0.9732,0.8968,0.8112,3.4936,0.9296,0.7109,0.4756,0.7905,0.3961,2.3731,0.781,0.3461,0.227,0.5731,0.2706,0.1512,0.6858,0.5498,0.5788,0.2582,2.2238,0.347,8.6636,0.7172,12.2,25903,562.8415025
47123,19.3,9.2,21919.0,21.1,20.4,21.6,20.3,6.1,8.9,0.4,0.9,24.8,2.9,4.1,1.2,0.7592,0.9054,0.8064,0.88,3.351,0.8946,0.7163,0.3862,0.8364,0.1812,2.1201,0.5938,0.3095,0.297,0.6065,0.2856,0.1512,0.8758,0.7434,0.2248,0.2184,2.2136,0.3416,8.2912,0.6478,11.1,45876,635.7026171
47125,13.5,7.1,25938.0,7.5,8.9,27.0,14.6,11.4,36.1,0.9,6.5,5.1,1.8,4.1,1.9,0.4115,0.7481,0.5245,0.1614,1.8455,0.4618,0.0105,0.923,0.4142,0.8873,2.235,0.6835,0.758,0.5492,1.3072,0.6947,0.7771,0.2346,0.4457,0.2248,0.4728,2.155,0.3174,7.5427,0.5172,8.4,196387,539.1646483
47153,16.6,5.6,22383.0,17.5,19.5,21.3,23.0,7.9,6.3,0.4,0.6,24.7,3.0,3.9,1.6,0.6258,0.5172,0.7771,0.7587,2.6788,0.7175,0.6428,0.3505,0.9274,0.4518,2.3725,0.7806,0.2015,0.297,0.4985,0.2311,0.1035,0.8736,0.7622,0.1971,0.3792,2.3156,0.3916,7.8654,0.572,11.3,14730,265.8508607
47169,15.9,9.7,23634.0,19.8,14.1,19.8,18.1,8.4,15.5,0.5,2.5,17.9,0.5,3.2,4.0,0.5739,0.9287,0.6904,0.8405,3.0335,0.8127,0.1541,0.1996,0.7125,0.5412,1.6074,0.22,0.4849,0.3582,0.8431,0.4177,0.4448,0.7287,0.043,0.1108,0.7561,2.0834,0.2862,7.5674,0.522,15.0,9573,114.3416301
47187,4.3,3.3,50931.0,4.4,12.4,27.7,7.2,6.1,15.0,0.8,8.0,2.0,1.3,2.1,0.2,0.0041,0.1611,0.008,0.0201,0.1933,0.0064,0.078,0.9446,0.008,0.1812,1.2118,0.071,0.4699,0.5113,0.9812,0.5002,0.8313,0.0745,0.2604,0.036,0.0204,1.2226,0.0462,3.6089,0.021,4.9,218648,582.8661267
48007,20.3,6.6,30939.0,15.1,26.6,19.1,21.3,6.6,32.6,2.4,6.5,19.8,4.2,4.6,1.6,0.8016,0.6831,0.2134,0.6616,2.3597,0.6248,0.9497,0.1439,0.8781,0.2385,2.2102,0.6654,0.7186,0.8039,1.5225,0.8166,0.7771,0.7771,0.8873,0.3012,0.3792,3.1219,0.8169,9.2143,0.8019,20.5,24763,252.0491763
48035,14.5,4.5,26039.0,14.9,24.4,21.5,17.5,8.1,21.8,2.5,1.0,16.5,4.1,2.3,2.0,0.4799,0.3299,0.5178,0.6517,1.9793,0.5029,0.9035,0.3747,0.6686,0.49,2.4368,0.8173,0.589,0.8112,1.4002,0.7514,0.1754,0.6921,0.8828,0.0443,0.4995,2.2941,0.3852,8.1104,0.6175,17.9,18122,982.9802011
48037,17.2,6.6,25355.0,11.8,16.0,23.7,12.9,12.1,36.1,1.2,6.2,12.9,3.4,7.3,5.9,0.6643,0.6831,0.5656,0.4756,2.3886,0.6354,0.2891,0.6826,0.2483,0.922,2.142,0.6068,0.758,0.631,1.389,0.7475,0.7631,0.5807,0.8198,0.7224,0.8456,3.7316,0.9806,9.6512,0.8529,14.5,93858,885.0011912
48045,15.6,5.5,24286.0,13.5,23.5,18.8,11.7,9.3,42.8,4.6,0.4,11.6,2.2,3.5,0.0,0.5538,0.5006,0.6379,0.5772,2.2695,0.593,0.8797,0.1242,0.164,0.6832,1.8511,0.3696,0.8268,0.908,1.7348,0.9172,0.0691,0.5285,0.5801,0.1458,0.0,1.3235,0.0614,7.1789,0.4564,21.9,1546,900.0003153
48071,12.7,6.1,34372.0,12.7,10.9,28.0,11.0,7.9,32.5,4.0,3.2,18.6,2.2,4.3,0.7,0.3573,0.6032,0.1025,0.5339,1.5969,0.3838,0.0331,0.9507,0.1184,0.4518,1.554,0.1942,0.7176,0.8895,1.6071,0.859,0.5333,0.7466,0.5801,0.2563,0.0729,2.1892,0.3317,6.9472,0.4108,14.3,40292,597.152432
48093,16.2,3.0,25127.0,16.2,24.2,22.4,19.3,6.7,30.1,4.4,1.8,21.0,3.0,5.2,1.5,0.5962,0.1245,0.5799,0.7112,2.0118,0.5166,0.8956,0.504,0.7905,0.2537,2.4438,0.8198,0.694,0.9026,1.5966,0.852,0.3391,0.8052,0.7622,0.4082,0.3457,2.6604,0.5848,8.7126,0.7264,18.1,13495,937.7525364
48121,8.1,4.2,39535.0,7.5,9.5,25.4,7.8,8.1,40.0,3.5,17.7,3.7,2.3,2.6,1.5,0.0838,0.2745,0.0443,0.1614,0.564,0.0729,0.0153,0.8529,0.014,0.49,1.3722,0.1184,0.8013,0.8685,1.6698,0.8876,0.9675,0.1601,0.6049,0.063,0.3457,2.1412,0.3114,5.7472,0.221,11.5,807047,878.600154
48125,17.2,15.5,23452.0,18.5,23.1,21.7,21.6,7.4,34.0,0.9,0.1,10.2,3.8,7.5,5.8,0.6643,0.9882,0.7048,0.7924,3.1497,0.8478,0.8641,0.3999,0.8886,0.3613,2.5139,0.8539,0.7326,0.5492,1.2818,0.6781,0.0271,0.4702,0.865,0.7447,0.8408,2.9478,0.7373,9.8932,0.8796,18.8,2216,901.7237213
48129,14.9,2.2,23711.0,11.8,23.3,20.3,15.5,6.7,18.8,0.7,1.0,21.5,2.2,2.6,9.2,0.5076,0.0573,0.6841,0.4756,1.7246,0.4245,0.8711,0.2471,0.5005,0.2537,1.8724,0.3878,0.5476,0.4642,1.0118,0.5161,0.1754,0.8166,0.5801,0.063,0.9191,2.5542,0.5186,7.163,0.4525,15.4,3387,926.9058439
48133,20.5,5.2,23940.0,16.4,22.5,20.5,22.4,3.7,20.5,3.0,1.9,18.8,2.5,6.1,5.4,0.8057,0.449,0.6659,0.7186,2.6392,0.7086,0.8421,0.2642,0.9121,0.0306,2.049,0.5285,0.5696,0.844,1.4136,0.759,0.3582,0.7507,0.6622,0.5626,0.8262,3.1599,0.8322,9.2617,0.8067,16.2,18270,926.505001
48147,12.5,4.7,24581.0,15.0,18.9,21.2,15.2,6.4,20.9,2.2,2.2,14.2,2.6,4.6,9.0,0.343,0.3634,0.6156,0.6574,1.9794,0.5032,0.5817,0.3419,0.4715,0.2216,1.6167,0.2257,0.5759,0.7848,1.3607,0.7268,0.4037,0.6256,0.6864,0.3012,0.916,2.9329,0.7281,7.8897,0.5758,16.0,34175,890.8341924
48161,17.2,5.5,24083.0,17.8,19.2,23.1,19.4,7.8,32.9,3.2,0.2,26.0,2.7,5.1,8.4,0.6643,0.5006,0.6525,0.7692,2.5866,0.692,0.6113,0.6049,0.7978,0.433,2.447,0.8217,0.723,0.8555,1.5785,0.8465,0.0388,0.8921,0.7065,0.389,0.9077,2.9341,0.7294,9.5462,0.843,15.7,19709,877.7302639
48167,13.2,6.3,35448.0,11.8,13.5,24.5,13.6,8.8,42.3,3.6,12.5,5.2,2.8,5.4,2.0,0.3908,0.6376,0.0825,0.4756,1.5865,0.3803,0.128,0.7854,0.3091,0.6065,1.829,0.3543,0.8223,0.873,1.6953,0.8991,0.9201,0.242,0.7249,0.4435,0.4995,2.83,0.6788,7.9408,0.585,14.2,327089,378.9367137
48185,19.1,4.7,23513.0,20.4,16.5,22.5,13.9,10.0,41.5,3.6,1.3,24.5,3.8,5.4,13.2,0.7494,0.3634,0.6997,0.8612,2.6737,0.7162,0.3368,0.5151,0.3419,0.7679,1.9617,0.4562,0.8144,0.873,1.6874,0.894,0.2416,0.8701,0.865,0.4435,0.9618,3.382,0.9147,9.7048,0.8602,13.7,27630,787.4666248
48199,12.6,4.0,29108.0,12.1,16.3,24.8,15.0,7.3,13.3,0.2,2.9,27.3,1.5,4.1,0.8,0.3497,0.2455,0.2994,0.4989,1.3935,0.321,0.32,0.8106,0.4543,0.3435,1.9284,0.4276,0.4323,0.1477,0.58,0.2748,0.4947,0.907,0.3359,0.2248,0.0936,2.056,0.277,5.9579,0.2532,14.8,56379,890.5870006
48209,15.0,5.3,30715.0,10.5,10.4,23.3,9.0,7.2,45.5,3.7,14.6,8.7,3.9,3.1,3.5,0.5127,0.4691,0.2236,0.3868,1.5922,0.3818,0.0252,0.6291,0.0334,0.3247,1.0124,0.0449,0.8513,0.8774,1.7287,0.9134,0.9449,0.411,0.8711,0.1022,0.7195,3.0487,0.7845,7.382,0.4924,14.0,204150,677.9869228
48213,17.5,5.1,25280.0,16.5,21.6,21.7,16.9,7.5,21.5,2.1,1.9,28.0,2.9,4.7,1.6,0.6815,0.4303,0.571,0.7227,2.4055,0.6392,0.8004,0.3999,0.6256,0.3792,2.2051,0.6606,0.5842,0.774,1.3582,0.724,0.3582,0.9144,0.7434,0.32,0.3792,2.7152,0.618,8.684,0.7201,18.7,80460,873.7726068
48217,15.9,7.6,24745.0,17.6,20.4,23.4,18.0,8.0,29.3,2.9,2.4,17.8,5.1,4.6,2.7,0.5739,0.7971,0.6038,0.7622,2.737,0.735,0.7163,0.6406,0.7055,0.4712,2.5336,0.8612,0.6874,0.8386,1.526,0.8192,0.4317,0.7268,0.9277,0.3012,0.625,3.0124,0.7676,9.809,0.8707,16.2,35399,958.8549512
48231,17.5,5.5,25077.0,15.0,15.8,24.0,15.8,8.3,27.8,2.1,5.4,17.5,4.5,6.0,3.0,0.6815,0.5006,0.5841,0.6574,2.4236,0.6436,0.2748,0.7262,0.5365,0.5234,2.0609,0.5412,0.666,0.774,1.44,0.7736,0.723,0.7186,0.9042,0.5441,0.6686,3.5585,0.9545,9.483,0.8341,17.0,92152,840.3396392
48237,15.1,3.2,25626.0,19.9,17.0,21.1,16.6,7.6,22.5,3.7,0.2,18.5,3.5,5.6,13.1,0.5229,0.1484,0.5465,0.8437,2.0615,0.5309,0.3897,0.3327,0.5969,0.3961,1.7154,0.2751,0.5979,0.8774,1.4753,0.7956,0.0388,0.744,0.8348,0.4846,0.9608,3.063,0.7892,8.3152,0.6538,17.4,8842,910.9394239
48239,13.9,4.1,26329.0,16.8,16.8,25.6,18.3,5.0,41.2,3.8,1.5,18.2,5.3,5.5,1.5,0.4344,0.2611,0.4943,0.7351,1.9249,0.486,0.3664,0.8653,0.7281,0.0853,2.0451,0.5244,0.8112,0.8819,1.6931,0.8965,0.2798,0.737,0.9331,0.4677,0.3457,2.7633,0.6418,8.4264,0.6774,15.8,14820,829.4423524
48257,13.0,6.7,27411.0,13.8,11.8,27.7,12.3,9.4,34.7,3.2,2.4,15.4,3.0,3.9,1.2,0.3771,0.6968,0.4134,0.5922,2.0795,0.5363,0.0567,0.9446,0.2041,0.6972,1.9026,0.4082,0.7415,0.8555,1.597,0.8523,0.4317,0.6609,0.7622,0.1971,0.2184,2.2703,0.3715,7.8494,0.5691,15.1,118910,780.6750574
48265,13.3,5.3,30498.0,11.5,26.9,19.5,19.0,9.1,30.9,2.2,3.4,18.2,3.0,3.7,3.4,0.3962,0.4691,0.235,0.4562,1.5565,0.3678,0.9554,0.1773,0.7762,0.653,2.5619,0.8733,0.7011,0.7848,1.4859,0.7997,0.5571,0.737,0.7622,0.171,0.7103,2.9376,0.7319,8.5419,0.6959,15.9,51365,1103.325793
48269,8.8,7.6,31564.0,14.5,14.5,26.8,12.3,6.6,16.7,3.3,2.0,11.5,0.0,0.0,0.0,0.121,0.7971,0.1908,0.6316,1.7405,0.4296,0.1786,0.915,0.2041,0.2385,1.5362,0.1827,0.5113,0.8593,1.3706,0.7326,0.3725,0.5228,0.0,0.0,0.0,0.8953,0.0118,5.5426,0.1955,7.9,228,910.8720754
48285,11.7,3.3,31670.0,14.7,22.8,23.7,17.4,9.1,26.1,2.0,1.3,17.6,7.2,5.6,2.2,0.2943,0.1611,0.1857,0.6422,1.2833,0.2869,0.8539,0.6826,0.6625,0.653,2.852,0.9618,0.646,0.7631,1.4091,0.7561,0.2416,0.7224,0.9688,0.4846,0.5409,2.9583,0.7424,8.5027,0.6879,11.2,19941,969.7087835
48287,14.2,2.8,25876.0,16.1,18.3,22.4,13.7,11.5,36.4,3.0,1.5,21.7,5.4,2.7,3.0,0.4583,0.1035,0.5287,0.7071,1.7976,0.4487,0.5215,0.504,0.32,0.8918,2.2373,0.6861,0.7619,0.844,1.6059,0.8583,0.2798,0.8208,0.9351,0.0726,0.6686,2.7769,0.6488,8.4177,0.6752,12.7,16952,629.0393386
48289,16.6,6.8,32130.0,17.6,23.9,22.8,17.9,6.1,23.7,3.6,0.3,27.3,2.7,4.5,0.7,0.6258,0.7092,0.1669,0.7622,2.2641,0.5908,0.8873,0.5578,0.6982,0.1812,2.3245,0.7469,0.6183,0.873,1.4913,0.8017,0.0551,0.907,0.7065,0.2846,0.0729,2.0261,0.2655,8.106,0.6156,18.0,17098,1073.1558468
48293,20.6,9.0,21822.0,18.9,18.2,22.9,16.8,9.1,41.2,5.1,2.1,21.2,4.4,5.8,4.0,0.808,0.8949,0.8105,0.8064,3.3198,0.8892,0.5113,0.5715,0.6164,0.653,2.3522,0.766,0.8112,0.9195,1.7307,0.914,0.39,0.8103,0.8962,0.5142,0.7561,3.3668,0.9099,10.7695,0.9532,20.8,23515,905.4297237
48295,11.4,6.1,28491.0,17.8,15.3,26.8,14.5,8.2,35.1,4.2,0.2,7.2,3.4,2.3,1.3,0.2704,0.6032,0.3433,0.7692,1.9861,0.5067,0.2359,0.915,0.4075,0.5053,2.0637,0.5444,0.7472,0.8968,1.644,0.8758,0.0388,0.3432,0.8198,0.0443,0.2582,1.5043,0.0965,7.1981,0.4605,19.0,3469,932.1856595
48303,18.9,4.2,27089.0,14.2,12.0,24.1,14.0,10.4,46.0,1.9,14.4,5.1,3.2,5.6,4.0,0.7417,0.2745,0.4379,0.6129,2.067,0.5318,0.064,0.7405,0.3524,0.8077,1.9646,0.4581,0.8561,0.7491,1.6052,0.8574,0.9424,0.2346,0.7953,0.4846,0.7561,3.213,0.8555,8.8498,0.7497,13.5,301454,895.6032865
48331,14.6,4.2,24015.0,17.8,19.7,24.6,18.2,7.6,37.5,2.0,1.6,12.8,4.7,5.0,2.0,0.486,0.2745,0.6583,0.7692,2.188,0.5697,0.6578,0.7927,0.7205,0.3961,2.5671,0.8746,0.7752,0.7631,1.5383,0.8252,0.298,0.5762,0.9124,0.3715,0.4995,2.6576,0.5829,8.951,0.7627,13.4,24664,1016.914763
48349,18.2,8.0,23422.0,21.7,16.6,26.3,16.9,11.2,43.3,6.7,3.2,17.2,4.4,6.9,1.9,0.7131,0.8341,0.7067,0.8949,3.1488,0.8471,0.3451,0.8965,0.6256,0.8752,2.7424,0.9366,0.8322,0.9456,1.7778,0.9312,0.5333,0.71,0.8962,0.6702,0.4728,3.2825,0.8822,10.9515,0.9662,17.4,48583,1009.6317917
48351,20.6,8.0,21144.0,16.3,19.6,20.5,21.9,8.8,26.5,0.3,0.2,31.1,2.0,5.5,1.2,0.808,0.8341,0.85,0.7147,3.2068,0.8634,0.6492,0.2642,0.8981,0.6065,2.418,0.8055,0.6498,0.227,0.8768,0.4387,0.0388,0.9424,0.518,0.4677,0.2184,2.1853,0.3289,8.6869,0.7207,16.5,14057,933.6766989
48353,15.1,7.2,25820.0,18.9,17.7,26.0,18.7,6.7,43.7,3.2,4.3,9.8,4.8,8.1,1.9,0.5229,0.7583,0.5334,0.8064,2.621,0.7035,0.4616,0.8867,0.7574,0.2537,2.3594,0.7708,0.8367,0.8555,1.6922,0.8956,0.6476,0.454,0.9156,0.7956,0.4728,3.2856,0.8848,9.9582,0.8866,17.3,14966,911.9967631
48365,15.9,4.6,26403.0,16.3,18.0,23.8,17.0,8.5,26.7,1.4,1.4,31.0,3.2,4.2,1.9,0.5739,0.3487,0.4898,0.7147,2.1271,0.5481,0.4893,0.695,0.6358,0.5597,2.3798,0.7851,0.6523,0.6718,1.3241,0.7052,0.2579,0.9414,0.7953,0.242,0.4728,2.7094,0.6125,8.5404,0.6952,17.4,23440,811.3550945
48379,11.1,5.1,26165.0,15.2,24.6,20.1,18.4,6.2,14.5,0.6,1.1,23.3,4.3,3.2,0.6,0.2551,0.4303,0.5064,0.666,1.8578,0.4669,0.9089,0.2254,0.7358,0.1936,2.0637,0.5444,0.4597,0.4187,0.8784,0.4394,0.1958,0.8513,0.8911,0.1108,0.0541,2.1031,0.2964,6.903,0.4016,20.1,11473,229.4529163
48393,12.2,1.3,31632.0,9.0,22.6,31.3,14.0,8.7,18.0,0.0,0.0,7.5,0.0,3.5,0.0,0.3245,0.0236,0.1876,0.2668,0.8025,0.1404,0.8446,0.9799,0.3524,0.5938,2.7707,0.9433,0.533,0.0,0.533,0.2496,0.0,0.3569,0.0,0.1458,0.0,0.5027,0.0022,4.6089,0.0911,8.2,885,924.0573235
48397,5.7,4.3,39295.0,7.9,11.8,27.5,8.6,6.6,28.4,2.1,4.5,4.9,2.0,2.7,0.7,0.0245,0.2924,0.0478,0.1907,0.5554,0.0704,0.0567,0.9398,0.0239,0.2385,1.2589,0.0818,0.6749,0.774,1.4489,0.78,0.6654,0.2248,0.518,0.0726,0.0729,1.5537,0.1105,4.8169,0.1124,11.2,93642,127.1099387
48401,12.8,6.2,24842.0,19.9,16.1,22.9,16.2,9.1,36.0,3.5,1.4,20.8,2.8,4.8,9.1,0.3643,0.6207,0.5987,0.8437,2.4274,0.6462,0.2983,0.5715,0.5686,0.653,2.0914,0.5657,0.7571,0.8685,1.6256,0.8666,0.2579,0.7997,0.7249,0.3381,0.9175,3.0381,0.7803,9.1825,0.7965,19.3,53595,924.0364818
48417,14.8,8.1,23855.0,15.4,18.4,23.7,18.6,7.5,14.5,1.9,1.3,18.5,5.1,4.0,0.9,0.5006,0.842,0.6729,0.6753,2.6908,0.7217,0.5352,0.6826,0.7514,0.3792,2.3484,0.7631,0.4597,0.7491,1.2088,0.6323,0.2416,0.744,0.9277,0.2114,0.1165,2.2412,0.3559,8.4892,0.685,12.9,3311,914.2853869
48423,16.4,6.2,27141.0,14.8,15.9,24.7,13.5,8.1,40.1,4.9,7.6,11.3,3.2,4.1,2.4,0.6111,0.6207,0.4331,0.6472,2.3121,0.607,0.2811,0.8017,0.3018,0.49,1.8746,0.3897,0.8023,0.915,1.7173,0.9096,0.8157,0.5145,0.7953,0.2248,0.5769,2.9272,0.7252,8.8312,0.7462,17.2,225015,921.4723514
48429,22.6,6.8,24405.0,22.9,19.1,22.5,20.4,9.5,28.4,1.8,2.0,16.9,1.7,5.4,5.1,0.8675,0.7092,0.6315,0.921,3.1292,0.8411,0.5995,0.5151,0.8411,0.7112,2.6669,0.9121,0.6749,0.7326,1.4075,0.7552,0.3725,0.702,0.4056,0.4435,0.8131,2.7367,0.6285,9.9403,0.885,20.9,9372,896.7208243
48433,13.2,2.3,28746.0,10.6,26.9,22.2,19.0,4.0,22.4,0.2,0.0,11.6,1.9,5.7,3.8,0.3908,0.0646,0.3274,0.3935,1.1763,0.257,0.9554,0.4756,0.7762,0.0366,2.2438,0.6925,0.5969,0.1477,0.7446,0.3613,0.0,0.5285,0.4817,0.5002,0.7431,2.2535,0.3629,6.4182,0.3236,14.8,1385,916.3122085
48447,14.7,5.4,28895.0,14.7,24.9,19.7,20.4,7.0,17.5,0.3,2.2,12.1,0.0,3.0,0.7,0.4936,0.4876,0.3134,0.6422,1.9368,0.4885,0.9166,0.1936,0.8411,0.2961,2.2474,0.6953,0.5259,0.227,0.7529,0.3636,0.4037,0.5508,0.0,0.092,0.0729,1.1194,0.0337,6.0565,0.2678,17.4,1567,912.5518623
48451,13.5,4.0,28444.0,14.3,14.9,23.7,13.9,8.6,46.2,2.3,13.7,6.5,2.5,6.1,5.2,0.4115,0.2455,0.3468,0.6189,1.6227,0.3939,0.205,0.6826,0.3419,0.5775,1.807,0.3368,0.8571,0.7966,1.6537,0.879,0.9347,0.3101,0.6622,0.5626,0.8173,3.2869,0.8851,8.3703,0.6643,15.1,117466,1522.0007276
48485,18.4,5.3,23921.0,13.5,14.2,22.6,16.7,10.4,34.4,2.0,7.9,5.3,2.4,6.7,11.7,0.7236,0.4691,0.6672,0.5772,2.4371,0.6494,0.1614,0.5304,0.6074,0.8077,2.1069,0.5788,0.7373,0.7631,1.5004,0.8061,0.8255,0.2455,0.6313,0.6425,0.9507,3.2955,0.8883,9.3399,0.8166,13.8,131818,627.5933407
48493,10.5,6.1,30935.0,13.4,15.0,24.5,12.3,7.2,42.6,3.3,1.1,25.4,5.2,3.2,1.1,0.2175,0.6032,0.2137,0.5715,1.6059,0.3876,0.2114,0.7854,0.2041,0.3247,1.5256,0.1786,0.8246,0.8593,1.6839,0.8908,0.1958,0.8857,0.9296,0.1108,0.185,2.3069,0.3875,7.1223,0.4436,14.3,48198,803.7341913
48497,12.5,5.1,28781.0,14.9,14.7,25.0,17.1,8.4,22.9,2.8,1.7,27.3,3.4,3.2,1.5,0.343,0.4303,0.3248,0.6517,1.7498,0.4325,0.1917,0.8274,0.6422,0.5412,2.2025,0.6587,0.6049,0.8325,1.4374,0.7717,0.32,0.907,0.8198,0.1108,0.3457,2.5033,0.4903,7.893,0.5768,17.8,64639,904.3933572
48499,14.2,6.2,27841.0,15.2,26.9,19.4,21.2,7.8,17.2,1.5,1.2,16.0,2.3,3.9,3.5,0.4583,0.6207,0.3854,0.666,2.1304,0.5487,0.9554,0.1691,0.872,0.433,2.4295,0.8128,0.5199,0.6905,1.2104,0.6339,0.2216,0.6778,0.6049,0.1971,0.7195,2.4209,0.4454,8.1912,0.6322,13.7,43815,645.2449678
49003,9.3,4.2,23998.0,6.8,12.5,32.2,12.7,6.0,12.9,1.2,3.3,3.2,1.8,4.5,0.8,0.1449,0.2745,0.6602,0.1098,1.1894,0.2621,0.0831,0.9866,0.2356,0.1706,1.4759,0.1573,0.4206,0.631,1.0516,0.5419,0.545,0.1324,0.4457,0.2846,0.0936,1.5013,0.0958,5.2182,0.1592,7.5,53001,5745.5903369
49005,15.2,2.8,22666.0,6.9,8.8,30.7,8.6,6.0,16.6,1.8,9.2,2.7,3.2,3.4,2.3,0.5287,0.1035,0.7551,0.1165,1.5038,0.3513,0.0092,0.9758,0.0239,0.1706,1.1795,0.0669,0.5084,0.7326,1.241,0.6511,0.8641,0.1044,0.7953,0.1328,0.5619,2.4585,0.4686,6.3828,0.3201,7.4,122336,1164.7303145
49007,15.8,5.5,23473.0,9.2,16.2,26.7,15.1,8.2,16.9,0.6,3.1,10.8,2.4,5.4,2.2,0.5675,0.5006,0.7022,0.2853,2.0556,0.5296,0.3098,0.9121,0.4629,0.5053,2.1901,0.6472,0.5142,0.4187,0.9329,0.4747,0.5202,0.4912,0.6313,0.4435,0.5409,2.6271,0.5619,7.8057,0.5615,10.6,20356,1479.1829077
49011,5.5,3.2,29703.0,4.5,9.6,32.8,9.3,6.9,15.8,0.9,7.8,2.8,2.1,3.0,0.7,0.0197,0.1484,0.2717,0.0213,0.4611,0.0459,0.0159,0.9882,0.0404,0.2792,1.3237,0.1019,0.4919,0.5492,1.0411,0.5323,0.823,0.1105,0.5498,0.092,0.0729,1.6482,0.1379,4.4741,0.0796,6.3,340621,299.0362917
49013,13.3,6.6,23945.0,12.1,11.1,34.1,12.5,7.9,14.7,1.2,0.8,16.6,4.2,3.0,1.9,0.3962,0.6831,0.665,0.4989,2.2432,0.5841,0.0379,0.9933,0.2162,0.4518,1.6992,0.2671,0.4645,0.631,1.0955,0.5664,0.1369,0.696,0.8873,0.092,0.4728,2.285,0.3808,7.3229,0.4822,14.9,20219,3235.3427619
49015,12.8,4.2,22505.0,6.1,16.0,30.4,15.6,6.3,8.8,0.6,0.5,16.3,3.4,3.6,0.8,0.3643,0.2745,0.7672,0.0755,1.4815,0.343,0.2891,0.9742,0.51,0.2069,1.9802,0.4686,0.3044,0.4187,0.7231,0.3486,0.0844,0.6858,0.8198,0.1573,0.0936,1.8409,0.1999,6.0257,0.2627,9.8,10248,4462.2745746
49019,8.4,5.5,24593.0,9.2,16.6,20.8,12.6,10.7,17.5,3.1,7.3,20.6,6.9,4.4,1.0,0.0997,0.5006,0.6143,0.2853,1.4999,0.3497,0.3451,0.2967,0.2257,0.8383,1.7058,0.2697,0.5259,0.8494,1.3753,0.7354,0.8026,0.7959,0.9643,0.2697,0.1525,2.985,0.7561,7.566,0.5213,16.2,9616,3672.741881
49021,19.6,5.1,20861.0,7.2,12.2,29.1,10.8,7.2,14.0,1.2,10.9,6.0,3.2,4.1,1.2,0.7723,0.4303,0.8662,0.1347,2.2035,0.5748,0.071,0.9618,0.1038,0.3247,1.4613,0.1509,0.4479,0.631,1.0789,0.5559,0.8962,0.2846,0.7953,0.2248,0.2184,2.4193,0.4438,7.163,0.4525,12.7,49691,3296.3359489
