FIPS,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL
55087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1049,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1075,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1093,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4003,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5003,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5029,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5031,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5055,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5059,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5061,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5071,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5075,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5081,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5091,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6043,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6049,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6057,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6091,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8007,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8027,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8029,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8035,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8061,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8079,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8081,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8091,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8095,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8115,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8123,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12035,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12053,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12069,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12105,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
12111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12119,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
13013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
13067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13103,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13133,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13177,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13185,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
13219,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13241,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13257,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13275,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13281,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13285,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13291,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
16005,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
16011,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16013,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
16015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16027,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16029,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16041,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16043,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16051,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16059,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16061,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
16071,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16079,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
16081,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16083,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16087,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
17025,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
17033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
17041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
17043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
17051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17059,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17071,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17085,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17089,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
17093,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
17121,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
17145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17177,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
18011,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
18039,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18053,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
18057,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
18077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
18167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
19019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19057,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
19059,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
19113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
19115,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
19119,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19127,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
19137,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
19153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
19157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19167,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19193,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
20003,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20021,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20033,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20039,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
20047,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
20053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20065,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20073,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
20129,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
20135,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20149,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20153,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20157,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20171,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
20183,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20187,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20203,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
20205,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20207,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21031,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21033,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21057,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21061,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21081,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21085,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21113,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21139,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21173,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21177,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21183,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21197,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21221,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
